,지역,년,주,주 평균 일교차(°C),전날 대비 최고 기온 상승 최대 변화(°C),전날 대비 최저 기온 하강 최대 변화(°C),주평균 최대 풍속(m/s),주평균 평균 풍속(m/s),SO2_최대값,CO_최대값,O3_최대값,NO2_최대값,PM10_최대값,PM25_최대값,풍향(N~NE),풍향(NE~E),풍향(E~SE),풍향(SE~S),풍향(S~SW),풍향(SW~W),풍향(W~NW),풍향(NW~N),환자 수,주 평균 기온(°C) 5도 미만,주 평균 기온(°C) 5도 이상 15도 미만,주 평균 기온(°C) 15도 이상 25도 미만,주 평균 기온(°C) 25도 이상,상대습도 (건조),상대습도 (적정),상대습도 (습함)
779,대전,2019,13,10.857142857142858,5.1,-3.1000000000000005,5.7,1.9285714285714286,0.007285714285714286,0.8857142857142858,0.027142857142857142,0.049999999999999996,73.14285714285714,31.571428571428573,0,0,0,2,0,1,1,3,69.0,0,1,0,0,0,1,0
780,부산,2019,13,8.4,8.899999999999999,-4.9,11.4,4.128571428571428,0.012428571428571428,0.8571428571428571,0.067,0.05485714285714286,88.71428571428571,40.714285714285715,0,0,0,0,2,3,2,0,74.0,0,1,0,0,0,1,0
781,서울,2019,13,7.914285714285714,6.100000000000001,-3.3000000000000007,6.4,2.542857142857143,0.005,0.9285714285714286,0.03528571428571429,0.03728571428571429,70.0,48.142857142857146,0,0,0,0,1,4,2,0,270.0,0,1,0,0,0,1,0
782,울산,2019,13,10.6,4.1,-2.4000000000000004,7.6,2.5142857142857147,0.041,1.157142857142857,0.08314285714285714,0.04028571428571429,91.42857142857143,44.285714285714285,0,1,1,0,2,1,0,2,21.0,0,1,0,0,0,1,0
783,인천,2019,13,6.985714285714286,3.099999999999998,-0.8666666666666663,10.9,4.128571428571429,0.008714285714285714,0.5285714285714286,0.057999999999999996,0.036,51.714285714285715,35.57142857142857,0,0,0,0,0,4,1,2,75.0,0,1,0,0,0,1,0
784,광주,2019,14,12.414285714285715,3.799999999999999,-3.0,6.2,1.5,0.004857142857142858,0.5428571428571428,0.06814285714285714,0.023,259.7142857142857,55.42857142857143,0,1,0,0,1,5,0,0,32.0,0,1,0,0,0,1,0
785,대구,2019,14,13.4,5.199999999999999,-2.1999999999999997,7.3,2.5714285714285716,0.006142857142857143,1.2857142857142858,0.06785714285714287,0.04242857142857143,119.0,45.42857142857143,0,0,1,0,0,1,3,2,55.0,0,1,0,0,1,0,0
786,대전,2019,14,13.957142857142857,3.0999999999999996,-4.9,5.4,1.7428571428571427,0.0064285714285714285,0.8857142857142858,0.03328571428571429,0.04328571428571428,60.285714285714285,32.857142857142854,0,0,0,3,1,0,0,3,65.0,0,1,0,0,0,1,0
787,부산,2019,14,9.142857142857142,3.4999999999999982,-2.3000000000000003,10.0,3.6285714285714286,0.013,0.6714285714285715,0.06271428571428571,0.04342857142857143,82.42857142857143,54.0,0,0,0,0,2,4,0,1,59.0,0,1,0,0,0,1,0
788,서울,2019,14,11.185714285714285,8.100000000000001,-2.3000000000000003,6.1,2.1714285714285713,0.006,0.7571428571428571,0.04014285714285715,0.031142857142857142,90.85714285714286,69.42857142857143,0,1,0,0,0,4,1,1,262.0,0,1,0,0,1,0,0
789,울산,2019,14,11.357142857142858,7.0,-3.0,6.5,2.5,0.031857142857142855,1.3,0.10071428571428571,0.05028571428571428,85.57142857142857,42.0,1,1,0,1,1,0,2,1,24.0,0,1,0,0,1,0,0
790,인천,2019,14,9.0,5.866666666666667,-1.299999999999999,7.9,3.585714285714286,0.008857142857142857,0.5428571428571428,0.06757142857142857,0.04428571428571428,53.285714285714285,37.0,0,1,0,0,0,5,0,1,80.0,0,1,0,0,0,1,0
791,광주,2019,15,9.914285714285715,5.899999999999999,-3.9000000000000004,7.6,1.5571428571428572,0.006571428571428571,0.6142857142857142,0.06914285714285714,0.049999999999999996,261.85714285714283,60.0,2,3,0,0,1,1,0,0,32.0,0,1,0,0,0,1,0
792,대구,2019,15,10.642857142857142,5.1,-3.0999999999999996,7.9,2.4285714285714284,0.006857142857142858,0.8857142857142858,0.05457142857142857,0.04157142857142857,122.57142857142857,35.0,0,2,1,1,0,1,2,0,34.0,0,1,0,0,0,1,0
793,대전,2019,15,11.542857142857143,5.200000000000001,-4.4,7.8,1.9714285714285715,0.009,0.7999999999999999,0.028571428571428574,0.055714285714285716,65.14285714285714,40.857142857142854,0,0,2,1,0,0,0,4,64.0,0,1,0,0,0,1,0
794,부산,2019,15,7.228571428571428,2.4000000000000004,-1.1000000000000005,9.0,3.414285714285714,0.0037142857142857147,0.5142857142857142,0.051,0.02742857142857143,64.85714285714286,45.285714285714285,1,2,0,0,1,2,0,1,65.0,0,1,0,0,0,1,0
795,서울,2019,15,9.571428571428571,5.5,-2.8999999999999995,7.3,2.1142857142857143,0.0054285714285714284,0.7714285714285715,0.03671428571428571,0.03371428571428572,98.14285714285714,67.85714285714286,0,1,0,0,0,2,1,3,273.0,0,1,0,0,0,1,0
796,울산,2019,15,9.385714285714286,4.900000000000002,-3.0999999999999996,6.9,2.3428571428571425,0.029857142857142856,1.6428571428571428,0.09228571428571429,0.04114285714285715,77.42857142857143,38.285714285714285,2,3,0,0,2,0,0,0,21.0,0,1,0,0,0,1,0
797,인천,2019,15,8.228571428571428,3.4000000000000004,-0.933333333333334,10.4,3.257142857142857,0.011142857142857144,0.6142857142857142,0.07714285714285715,0.03985714285714286,67.28571428571429,47.285714285714285,0,2,0,0,0,4,0,1,94.0,0,1,0,0,0,1,0
798,광주,2019,16,12.528571428571428,6.1,-3.0999999999999996,5.1,1.457142857142857,0.006142857142857143,0.7000000000000001,0.06699999999999999,0.04185714285714286,176.57142857142858,64.57142857142857,0,0,0,1,2,3,1,0,31.0,0,0,1,0,0,1,0
799,대구,2019,16,14.085714285714287,7.0,-5.1000000000000005,7.8,2.1714285714285713,0.007285714285714286,0.7000000000000001,0.07414285714285715,0.04414285714285714,107.85714285714286,64.85714285714286,0,1,0,1,0,1,3,1,43.0,0,0,1,0,0,1,0
800,대전,2019,16,12.985714285714286,5.1,-4.0,5.2,1.5142857142857142,0.007428571428571429,0.9571428571428572,0.026,0.049571428571428565,59.857142857142854,22.857142857142858,0,0,1,2,2,0,0,2,67.0,0,0,1,0,0,1,0
801,부산,2019,16,8.514285714285714,3.8000000000000007,-4.1,8.4,3.3857142857142857,0.005571428571428572,0.5571428571428572,0.05242857142857143,0.031,51.42857142857143,38.0,0,1,0,0,3,2,0,1,60.0,0,0,1,0,0,1,0
802,서울,2019,16,10.857142857142858,4.500000000000002,-3.0000000000000004,5.3,1.8142857142857143,0.007,0.7999999999999999,0.03428571428571429,0.03828571428571429,79.57142857142857,61.142857142857146,0,1,0,0,1,2,3,0,260.0,0,1,0,0,0,1,0
803,울산,2019,16,13.214285714285714,4.400000000000002,-3.5999999999999996,5.4,1.8285714285714287,0.043,1.8142857142857143,0.09514285714285715,0.04157142857142857,87.14285714285714,44.285714285714285,2,0,1,2,1,0,1,0,31.0,0,0,1,0,0,1,0
804,인천,2019,16,8.723809523809525,3.200000000000003,-1.0666666666666664,6.5,2.5142857142857147,0.007714285714285714,0.5142857142857143,0.053,0.034999999999999996,57.285714285714285,37.857142857142854,0,1,0,0,1,5,0,0,95.0,0,1,0,0,0,1,0
805,광주,2019,17,8.085714285714285,8.599999999999998,-4.800000000000001,8.0,1.4428571428571428,0.0051428571428571435,0.5714285714285714,0.049571428571428565,0.04257142857142857,138.28571428571428,46.142857142857146,1,0,0,2,2,2,0,0,24.0,0,0,1,0,0,1,0
806,대구,2019,17,9.428571428571429,5.699999999999999,-4.0,6.1,1.957142857142857,0.0071428571428571435,1.1285714285714286,0.07514285714285715,0.047,114.14285714285714,57.142857142857146,0,0,2,3,0,0,2,0,38.0,0,1,0,0,0,1,0
807,대전,2019,17,8.742857142857144,6.699999999999999,-4.4,5.1,1.2714285714285716,0.009142857142857144,1.2285714285714284,0.030285714285714284,0.04871428571428571,74.85714285714286,54.142857142857146,0,1,2,2,1,0,0,1,42.0,0,0,1,0,0,1,0
808,부산,2019,17,5.828571428571428,3.200000000000001,-4.5,5.5,2.4,0.012,0.7285714285714285,0.04185714285714286,0.047142857142857146,60.285714285714285,30.857142857142858,0,4,1,1,1,0,0,0,65.0,0,1,0,0,0,1,0
809,서울,2019,17,10.014285714285714,8.299999999999999,-6.4,4.5,1.5857142857142856,0.008428571428571428,0.9714285714285715,0.02514285714285714,0.05071428571428571,50.57142857142857,27.0,0,1,0,0,3,1,2,0,251.0,0,0,1,0,0,1,0
810,울산,2019,17,7.885714285714286,4.200000000000001,-4.300000000000001,5.7,1.842857142857143,0.05985714285714285,1.8857142857142857,0.1122857142857143,0.05814285714285715,113.71428571428571,64.14285714285714,0,2,0,0,2,0,0,3,22.0,0,1,0,0,0,0,1
811,인천,2019,17,9.247619047619049,7.099999999999998,-4.033333333333334,6.1,2.457142857142857,0.0051428571428571435,0.4571428571428572,0.048285714285714286,0.039142857142857146,33.857142857142854,21.857142857142858,0,2,1,0,0,4,0,0,69.0,0,1,0,0,0,1,0
812,광주,2019,18,13.257142857142856,7.099999999999998,-2.0999999999999996,5.6,1.3714285714285714,0.0071428571428571435,0.6285714285714287,0.06271428571428571,0.046571428571428576,79.0,40.57142857142857,1,2,0,0,0,3,1,0,30.0,0,0,1,0,0,1,0
813,대구,2019,18,13.442857142857141,7.600000000000001,-1.0,6.0,1.5571428571428572,0.007285714285714286,0.6285714285714287,0.06914285714285714,0.05128571428571428,91.0,49.42857142857143,0,0,1,3,0,0,2,1,52.0,0,0,1,0,0,1,0
814,대전,2019,18,14.714285714285714,7.299999999999999,-2.3000000000000007,4.8,1.3,0.008857142857142857,0.9571428571428572,0.028142857142857143,0.04585714285714286,60.142857142857146,33.142857142857146,0,0,0,3,0,0,1,3,53.0,0,0,1,0,0,1,0
815,부산,2019,18,6.528571428571429,5.099999999999998,-0.20000000000000107,7.6,2.7714285714285714,0.012428571428571428,0.6142857142857142,0.046142857142857145,0.053142857142857144,56.857142857142854,29.428571428571427,0,2,1,0,1,2,0,1,68.0,0,0,1,0,0,1,0
816,서울,2019,18,13.214285714285714,5.199999999999999,-1.5999999999999996,5.3,1.8,0.006714285714285714,0.9714285714285714,0.02557142857142857,0.055142857142857146,49.285714285714285,32.142857142857146,0,1,0,0,0,3,3,0,286.0,0,0,1,0,0,1,0
817,울산,2019,18,10.028571428571428,5.900000000000002,-0.9000000000000004,5.7,1.6714285714285713,0.023857142857142855,0.7999999999999999,0.06757142857142857,0.041999999999999996,80.71428571428571,51.285714285714285,0,1,2,0,1,0,0,3,14.0,0,0,1,0,0,1,0
818,인천,2019,18,11.314285714285713,3.866666666666667,-1.533333333333335,6.9,2.5285714285714285,0.004857142857142858,0.4714285714285714,0.04242857142857143,0.03485714285714286,32.0,17.0,0,0,0,0,0,3,0,4,84.0,0,1,0,0,0,1,0
819,광주,2019,19,14.814285714285713,3.0,-2.8000000000000007,5.2,1.2857142857142858,0.005999999999999999,0.7142857142857143,0.07371428571428572,0.045571428571428575,90.42857142857143,54.42857142857143,1,0,0,0,0,5,1,0,39.0,0,0,1,0,1,0,0
820,대구,2019,19,14.62857142857143,2.8999999999999986,-3.499999999999999,7.8,2.2142857142857144,0.010285714285714285,1.5,0.0672857142857143,0.06457142857142857,90.71428571428571,53.285714285714285,0,1,2,1,0,0,3,0,51.0,0,0,1,0,1,0,0
821,대전,2019,19,15.914285714285715,3.1999999999999993,-3.8000000000000007,5.0,1.5285714285714285,0.013857142857142858,1.4142857142857144,0.028285714285714286,0.06042857142857143,93.57142857142857,58.57142857142857,0,0,0,2,0,0,0,5,52.0,0,0,1,0,0,1,0
822,부산,2019,19,8.7,1.6000000000000014,-2.5999999999999996,8.0,3.1999999999999997,0.012857142857142857,0.6857142857142857,0.05671428571428572,0.048999999999999995,84.85714285714286,41.857142857142854,0,0,1,0,4,1,1,0,66.0,0,0,1,0,0,1,0
823,서울,2019,19,13.1,3.900000000000002,-3.799999999999999,5.3,2.157142857142857,0.005714285714285714,0.8714285714285713,0.027142857142857142,0.04771428571428571,44.285714285714285,31.857142857142858,0,0,0,1,0,5,0,1,281.0,0,0,1,0,1,0,0
824,울산,2019,19,12.385714285714286,4.099999999999998,-3.5999999999999996,5.9,1.9285714285714286,0.03328571428571429,1.3714285714285717,0.08828571428571429,0.04157142857142857,104.28571428571429,56.857142857142854,0,2,1,1,1,0,0,2,25.0,0,0,1,0,0,1,0
825,인천,2019,19,10.214285714285714,2.43333333333333,-1.4333333333333345,8.6,3.0,0.004428571428571428,0.4857142857142857,0.05757142857142857,0.030571428571428572,46.57142857142857,30.714285714285715,1,0,0,0,0,6,0,0,90.0,0,1,0,0,0,1,0
826,광주,2019,20,10.385714285714286,2.1999999999999993,-0.9000000000000021,7.2,1.9428571428571428,0.006,0.7714285714285715,0.052714285714285714,0.045714285714285714,101.57142857142857,59.714285714285715,0,1,0,3,1,2,0,0,35.0,0,0,1,0,0,1,0
827,대구,2019,20,11.299999999999999,1.5,-1.299999999999999,6.4,1.7714285714285716,0.007,1.2857142857142858,0.052142857142857144,0.05771428571428572,103.42857142857143,45.857142857142854,0,0,3,3,0,1,0,0,55.0,0,0,1,0,0,1,0
828,대전,2019,20,11.442857142857141,1.8000000000000007,-2.6000000000000014,6.2,1.842857142857143,0.011285714285714286,1.1857142857142857,0.026714285714285715,0.05242857142857143,76.0,45.57142857142857,0,3,3,0,0,1,0,0,61.0,0,0,1,0,0,1,0
829,부산,2019,20,6.114285714285714,4.0,-1.3000000000000007,6.7,2.5714285714285716,0.018,0.9,0.05714285714285715,0.04685714285714286,85.0,48.142857142857146,0,2,3,1,0,1,0,0,75.0,0,0,1,0,0,1,0
830,서울,2019,20,9.857142857142858,4.099999999999998,-2.5999999999999996,4.9,1.5571428571428572,0.011428571428571429,1.342857142857143,0.038714285714285715,0.05885714285714285,62.714285714285715,43.57142857142857,0,0,1,1,1,0,2,2,295.0,0,0,1,0,0,1,0
831,울산,2019,20,8.9,3.400000000000002,-2.0999999999999996,4.8,1.542857142857143,0.05228571428571428,1.4142857142857144,0.08685714285714285,0.05871428571428571,103.14285714285714,60.42857142857143,0,2,1,3,1,0,0,0,19.0,0,0,1,0,0,1,0
832,인천,2019,20,9.01904761904762,3.4666666666666686,-2.366666666666669,7.1,2.357142857142857,0.010714285714285714,0.5,0.068,0.03157142857142857,50.42857142857143,28.857142857142858,0,0,0,2,0,4,1,0,94.0,0,0,1,0,0,1,0
833,광주,2019,21,12.971428571428572,3.8000000000000007,-6.899999999999999,6.8,1.9428571428571428,0.005857142857142858,0.6285714285714287,0.07042857142857142,0.03357142857142857,86.85714285714286,37.42857142857143,0,0,0,0,3,4,0,0,28.0,0,0,1,0,0,1,0
834,대구,2019,21,15.400000000000002,3.8999999999999986,-5.1,7.9,1.9857142857142858,0.005,0.5285714285714286,0.05485714285714286,0.036571428571428574,104.42857142857143,37.0,0,0,0,0,0,3,4,0,53.0,0,0,1,0,0,1,0
835,대전,2019,21,13.242857142857146,3.8999999999999986,-6.300000000000001,6.3,2.0,0.02542857142857143,1.9428571428571428,0.026,0.06771428571428571,123.42857142857143,48.0,0,0,5,1,0,1,0,0,61.0,0,0,1,0,0,1,0
836,부산,2019,21,9.328571428571427,4.700000000000003,-3.9000000000000004,8.1,3.642857142857143,0.020571428571428574,0.8857142857142858,0.052,0.05342857142857143,72.71428571428571,37.42857142857143,0,0,0,0,3,4,0,0,83.0,0,0,1,0,0,1,0
837,서울,2019,21,12.514285714285716,4.199999999999999,-4.899999999999999,6.1,2.2142857142857144,0.007714285714285714,1.1714285714285713,0.03985714285714286,0.06714285714285714,63.714285714285715,40.57142857142857,0,0,0,0,1,6,0,0,275.0,0,0,1,0,0,1,0
838,울산,2019,21,13.485714285714284,2.6999999999999993,-3.0999999999999996,6.6,1.9857142857142858,0.031999999999999994,1.3857142857142857,0.07657142857142858,0.039,81.85714285714286,56.0,0,0,0,0,1,3,1,2,22.0,0,0,1,0,0,1,0
839,인천,2019,21,9.61904761904762,2.866666666666667,-4.333333333333332,8.9,3.157142857142857,0.0035714285714285718,0.41428571428571426,0.04699999999999999,0.01942857142857143,42.0,26.142857142857142,0,0,0,1,1,4,1,0,69.0,0,0,1,0,0,1,0
840,광주,2019,22,12.214285714285714,4.600000000000001,-4.800000000000001,7.1,1.542857142857143,0.003428571428571429,0.4428571428571429,0.061,0.020142857142857146,79.0,29.428571428571427,1,2,0,0,0,3,1,0,22.0,0,0,1,0,0,1,0
841,대구,2019,22,12.685714285714285,6.800000000000001,-3.8000000000000007,7.1,2.4285714285714284,0.006285714285714285,1.0285714285714285,0.056,0.04585714285714286,162.85714285714286,37.285714285714285,0,0,0,0,0,1,6,0,46.0,0,0,1,0,0,1,0
842,대전,2019,22,12.12857142857143,4.100000000000001,-3.0,4.6,1.6142857142857143,0.014142857142857143,1.7857142857142858,0.02028571428571429,0.07885714285714286,103.28571428571429,49.285714285714285,0,0,3,3,0,1,0,0,50.0,0,0,1,0,0,1,0
843,부산,2019,22,7.742857142857143,2.8999999999999986,-3.299999999999999,14.8,3.7857142857142856,0.019285714285714288,1.0285714285714287,0.053714285714285714,0.046571428571428576,82.28571428571429,50.0,0,0,0,0,3,3,0,1,76.0,0,0,1,0,0,1,0
844,서울,2019,22,10.514285714285714,4.100000000000001,-4.300000000000001,5.4,2.257142857142857,0.009714285714285715,0.9285714285714286,0.04342857142857143,0.04828571428571428,67.57142857142857,42.57142857142857,0,0,0,0,2,4,1,0,278.0,0,0,1,0,0,1,0
845,울산,2019,22,10.700000000000001,6.800000000000001,-5.199999999999999,8.7,2.0285714285714285,0.019857142857142858,0.6571428571428571,0.064,0.03142857142857143,68.85714285714286,42.57142857142857,0,1,2,1,1,1,1,0,44.0,0,0,1,0,0,1,0
846,인천,2019,22,8.1,3.5666666666666664,-2.866666666666667,7.6,3.2714285714285714,0.005285714285714285,0.38571428571428573,0.04228571428571428,0.016857142857142855,26.714285714285715,14.142857142857142,0,0,0,1,0,5,0,1,89.0,0,0,1,0,0,1,0
847,광주,2019,23,10.457142857142857,4.199999999999999,-1.1999999999999993,5.6,1.3714285714285714,0.004714285714285714,0.4714285714285714,0.05557142857142857,0.02885714285714286,85.42857142857143,25.857142857142858,0,1,0,0,2,4,0,0,27.0,0,0,1,0,0,1,0
848,대구,2019,23,11.728571428571428,7.200000000000003,-3.799999999999997,7.4,2.142857142857143,0.0054285714285714284,0.5571428571428572,0.05542857142857143,0.04242857142857143,119.42857142857143,40.857142857142854,0,0,3,1,0,1,2,0,49.0,0,0,1,0,0,1,0
849,대전,2019,23,11.4,6.699999999999999,-1.2000000000000028,5.5,1.3571428571428572,0.016571428571428574,1.7714285714285716,0.02114285714285714,0.06242857142857143,95.28571428571429,58.0,0,2,2,1,0,2,0,0,59.0,0,0,1,0,0,1,0
850,부산,2019,23,6.871428571428573,3.1999999999999993,-2.599999999999998,6.6,2.557142857142857,0.01042857142857143,0.7999999999999999,0.05971428571428572,0.03985714285714286,96.57142857142857,56.142857142857146,0,2,2,0,3,0,0,0,71.0,0,0,1,0,0,1,0
851,서울,2019,23,10.271428571428572,2.900000000000002,-1.6000000000000014,5.0,1.7285714285714284,0.008,1.4000000000000001,0.04214285714285714,0.054142857142857145,52.714285714285715,39.0,0,2,0,0,0,4,1,0,256.0,0,0,1,0,0,1,0
852,울산,2019,23,8.571428571428573,2.6000000000000014,-2.3000000000000007,5.2,1.8,0.03585714285714286,1.1285714285714286,0.08471428571428571,0.04385714285714286,93.0,44.714285714285715,0,3,1,1,1,0,0,1,27.0,0,0,1,0,0,1,0
853,인천,2019,23,6.66190476190476,2.666666666666668,-0.9333333333333336,7.1,2.6999999999999997,0.004428571428571428,0.38571428571428573,0.039142857142857146,0.013428571428571429,25.142857142857142,10.857142857142858,0,2,0,0,0,3,0,2,77.0,0,0,1,0,0,0,1
854,광주,2019,24,8.557142857142859,3.8999999999999986,-1.1999999999999993,4.2,1.2142857142857142,0.005714285714285714,0.5,0.061,0.032,62.857142857142854,25.285714285714285,1,2,0,0,2,2,0,0,34.0,0,0,1,0,0,0,1
855,대구,2019,24,10.857142857142858,5.899999999999999,-2.0,6.9,2.1999999999999997,0.007857142857142858,1.1428571428571428,0.06057142857142857,0.04471428571428571,109.57142857142857,45.57142857142857,0,3,3,1,0,0,0,0,53.0,0,0,1,0,0,1,0
856,대전,2019,24,10.5,2.3000000000000007,-2.799999999999999,5.6,1.3142857142857143,0.015571428571428571,1.7142857142857142,0.018571428571428572,0.08471428571428571,106.28571428571429,51.42857142857143,1,1,1,0,0,4,0,0,50.0,0,0,1,0,0,1,0
857,부산,2019,24,6.585714285714286,1.6000000000000014,-1.3999999999999986,5.6,2.442857142857143,0.007,0.5142857142857143,0.05671428571428572,0.03014285714285714,100.57142857142857,68.71428571428571,1,1,4,0,0,0,0,1,63.0,0,0,1,0,0,1,0
858,서울,2019,24,9.885714285714284,4.200000000000003,-1.7999999999999972,5.3,1.7571428571428573,0.008285714285714285,1.2428571428571427,0.04271428571428571,0.054,60.857142857142854,35.857142857142854,0,1,0,0,0,2,2,2,272.0,0,0,1,0,0,1,0
859,울산,2019,24,7.971428571428572,3.8000000000000007,-2.0,4.9,1.9142857142857144,0.02557142857142857,1.4857142857142858,0.06942857142857142,0.047285714285714285,101.57142857142857,65.28571428571429,1,3,0,1,1,0,0,1,19.0,0,0,1,0,0,0,1
860,인천,2019,24,7.88095238095238,1.93333333333333,-1.6000000000000014,6.9,2.757142857142857,0.005999999999999999,0.37142857142857144,0.039,0.016285714285714285,29.428571428571427,13.285714285714286,0,1,0,0,0,2,0,4,79.0,0,0,1,0,0,1,0
861,광주,2019,25,9.757142857142856,1.9000000000000021,-1.3999999999999986,5.2,1.3714285714285714,0.009714285714285715,0.6714285714285715,0.060714285714285714,0.037,64.71428571428571,33.285714285714285,0,1,0,1,1,4,0,0,23.0,0,0,1,0,0,1,0
862,대구,2019,25,11.328571428571431,4.0000000000000036,-1.9999999999999982,7.0,2.4714285714285715,0.011571428571428571,1.0714285714285714,0.06042857142857143,0.05385714285714286,113.14285714285714,54.42857142857143,0,0,2,1,0,1,3,0,54.0,0,0,1,0,0,1,0
863,대전,2019,25,9.400000000000002,2.1000000000000014,-0.6999999999999993,5.1,1.2571428571428573,0.019,1.6714285714285713,0.01757142857142857,0.08971428571428572,127.85714285714286,63.285714285714285,1,1,2,0,0,3,0,0,63.0,0,0,1,0,0,1,0
864,부산,2019,25,6.328571428571428,2.5,-1.8999999999999986,7.5,3.1,0.005857142857142858,0.8571428571428571,0.05185714285714286,0.038571428571428576,65.42857142857143,35.142857142857146,0,2,0,0,3,2,0,0,78.0,0,0,1,0,0,1,0
865,서울,2019,25,8.842857142857143,4.5,-1.6999999999999993,4.4,1.8,0.008571428571428572,0.9714285714285715,0.03542857142857143,0.05014285714285714,52.857142857142854,33.57142857142857,0,0,0,0,0,4,3,0,255.0,0,0,1,0,0,1,0
866,울산,2019,25,8.814285714285715,3.3999999999999986,-1.0999999999999979,4.7,1.7,0.018857142857142857,0.9142857142857144,0.06957142857142858,0.038,74.0,44.285714285714285,0,2,1,2,0,0,0,2,36.0,0,0,1,0,0,1,0
867,인천,2019,25,7.176190476190476,2.666666666666668,-1.3333333333333321,6.1,2.7285714285714286,0.004714285714285714,0.4571428571428572,0.038571428571428576,0.025285714285714283,27.571428571428573,13.0,0,0,0,1,0,1,1,4,93.0,0,0,1,0,0,1,0
868,광주,2019,26,8.128571428571428,6.5,-1.3999999999999986,5.8,1.3857142857142857,0.005714285714285714,0.5,0.07985714285714286,0.038,68.42857142857143,40.714285714285715,0,2,0,0,1,4,0,0,23.0,0,0,1,0,0,0,1
869,대구,2019,26,8.299999999999999,8.399999999999999,-0.6999999999999993,5.4,1.9000000000000001,0.009142857142857144,1.3857142857142857,0.07385714285714286,0.04928571428571429,78.71428571428571,40.42857142857143,0,1,3,2,0,0,1,0,53.0,0,0,1,0,0,1,0
870,대전,2019,26,7.857142857142857,4.399999999999999,-0.7000000000000028,5.2,1.2428571428571427,0.009714285714285715,1.3571428571428572,0.028714285714285716,0.05742857142857143,84.71428571428571,59.285714285714285,0,3,2,0,0,2,0,0,48.0,0,0,1,0,0,1,0
871,부산,2019,26,5.128571428571428,4.400000000000002,-0.8000000000000007,12.5,2.457142857142857,0.0041428571428571434,0.6285714285714287,0.047142857142857146,0.039714285714285716,44.714285714285715,26.857142857142858,0,0,3,2,2,0,0,0,76.0,0,0,1,0,0,0,1
872,서울,2019,26,9.114285714285714,1.8999999999999986,-2.6999999999999993,4.5,1.6428571428571428,0.008285714285714287,1.0857142857142856,0.039,0.05928571428571429,55.285714285714285,32.57142857142857,0,0,0,2,1,3,1,0,289.0,0,0,1,0,0,1,0
873,울산,2019,26,6.014285714285714,7.699999999999999,-1.0,4.2,1.3571428571428572,0.005714285714285714,0.5857142857142856,0.038571428571428576,0.015714285714285715,48.714285714285715,26.142857142857142,0,2,0,3,0,0,0,2,23.0,0,0,1,0,0,0,1
874,인천,2019,26,7.628571428571429,0.6000000000000014,-1.0999999999999979,5.0,2.1714285714285713,0.0064285714285714285,0.4857142857142857,0.04028571428571429,0.031142857142857142,28.0,14.714285714285714,0,0,0,1,1,4,1,0,78.0,0,0,1,0,0,1,0
875,광주,2019,27,9.342857142857142,3.700000000000003,-1.5,5.3,1.2142857142857142,0.006571428571428571,0.5714285714285714,0.08557142857142856,0.054714285714285715,82.28571428571429,48.285714285714285,0,3,0,0,1,3,0,0,30.0,0,0,1,0,0,1,0
876,대구,2019,27,9.814285714285715,3.599999999999998,-2.1999999999999993,7.3,2.1714285714285713,0.006714285714285714,1.3000000000000003,0.071,0.052142857142857144,81.28571428571429,37.142857142857146,0,1,3,0,0,0,1,2,52.0,0,0,1,0,0,1,0
877,대전,2019,27,11.071428571428571,3.1999999999999993,-3.5,7.0,1.7857142857142858,0.015714285714285715,1.457142857142857,0.02557142857142857,0.05542857142857143,91.42857142857143,50.42857142857143,1,2,2,0,0,1,0,1,59.0,0,0,0,1,0,1,0
878,부산,2019,27,6.3428571428571425,4.199999999999999,-0.5999999999999979,5.5,2.6,0.006714285714285714,0.8285714285714285,0.047142857142857146,0.033428571428571426,53.285714285714285,31.0,0,3,0,0,4,0,0,0,67.0,0,0,1,0,0,1,0
879,서울,2019,27,10.385714285714284,5.399999999999999,-1.9000000000000021,5.2,1.9428571428571428,0.012142857142857141,0.8571428571428571,0.04328571428571428,0.05385714285714286,70.85714285714286,38.0,0,1,0,1,0,2,1,2,296.0,0,0,0,1,0,1,0
880,울산,2019,27,8.142857142857142,1.8999999999999986,-1.8999999999999986,4.7,1.7571428571428573,0.007285714285714286,0.45714285714285713,0.03414285714285714,0.016571428571428574,37.57142857142857,20.142857142857142,1,3,0,1,1,0,0,1,22.0,0,0,1,0,0,1,0
881,인천,2019,27,8.885714285714284,3.700000000000003,-1.1666666666666643,7.1,2.5714285714285716,0.003428571428571429,0.5,0.047142857142857146,0.023142857142857142,41.142857142857146,20.142857142857142,0,1,1,0,0,3,0,2,78.0,0,0,1,0,0,1,0
882,광주,2019,28,6.857142857142857,3.5,-0.5,6.3,1.5285714285714285,0.005857142857142858,0.6,0.08457142857142856,0.041999999999999996,68.28571428571429,42.857142857142854,0,1,0,0,2,4,0,0,30.0,0,0,1,0,0,0,1
883,대구,2019,28,6.942857142857142,5.899999999999999,-1.1000000000000014,6.5,2.2714285714285714,0.0071428571428571435,0.8571428571428571,0.06857142857142857,0.05014285714285714,89.0,46.857142857142854,0,0,4,1,0,0,1,1,59.0,0,0,1,0,0,1,0
